ProductionID,LineID,ProductID,Date,Shift,Output,DefectiveUnits,DowntimeHours,Defective_Categories
5910,2,44,2021-11-10,Afternoon,1493,33,0.82,"Human Error, Process Issue, Material"
5911,4,52,2020-09-29,Morning,1535,59,0.28,Machine
5912,1,16,2022-02-21,Morning,1457,52,1.23,"Process Issue, Human Error"
5913,4,20,2022-06-25,Morning,1251,53,0.48,"Human Error, Material"
5914,4,31,2021-02-15,Night,1715,46,0.82,"Process Issue, Material, Machine"
5915,3,38,2020-08-07,Morning,1972,68,1.87,"Machine, Process Issue"
5916,3,6,2022-05-28,Night,745,14,0.59,"Material, Machine, Process Issue"
5917,4,3,2021-01-25,Night,646,24,1.47,Process Issue
5918,3,41,2021-07-01,Morning,1872,61,0.8,Process Issue
5919,3,37,2022-11-18,Night,963,36,0.74,"Machine, Process Issue"
5920,4,1,2020-03-17,Morning,1574,51,0.65,"Material, Process Issue"
5921,2,41,2021-02-03,Afternoon,913,43,0.76,"Human Error, Material"
5922,5,34,2021-06-02,Morning,1128,51,0.92,Human Error
5923,2,39,2021-02-01,Night,751,22,1.39,Process Issue
5924,3,15,2020-10-08,Afternoon,1509,28,0.69,Machine
5925,3,14,2022-10-02,Night,1781,37,0.06,"Material, Machine"
5926,3,21,2022-01-08,Morning,887,15,0.65,"Machine, Human Error"
5927,2,9,2021-10-13,Afternoon,534,9,0.94,"Process Issue, Material, Human Error"
5928,1,47,2021-09-27,Night,967,26,1.33,"Process Issue, Material"
5929,2,34,2020-10-14,Afternoon,1567,67,1.14,"Material, Machine"
5930,2,9,2020-02-02,Morning,1043,50,0.38,"Human Error, Material"
5931,2,46,2020-08-08,Night,680,22,1.66,Human Error
5932,2,5,2021-07-01,Afternoon,1616,41,1.3,"Machine, Material, Process Issue"
5933,2,50,2022-12-01,Morning,1610,64,1.57,Material
5934,1,12,2022-02-12,Night,1854,58,0.66,Machine
5935,5,37,2020-11-07,Afternoon,1147,15,0.21,"Human Error, Machine, Material"
5936,2,17,2022-04-08,Night,1792,39,0.47,"Process Issue, Machine"
5937,3,37,2021-10-14,Night,1955,76,1.04,Machine
5938,1,51,2020-01-26,Morning,1608,33,1.68,"Material, Machine, Human Error"
5939,4,16,2021-04-25,Afternoon,1810,80,1.69,"Human Error, Material"
5940,4,20,2020-07-03,Morning,1779,27,0.88,Human Error
5941,2,35,2022-06-09,Morning,511,12,0.8,"Process Issue, Machine, Material"
5942,4,5,2021-08-13,Night,1118,27,1.08,Machine
5943,4,44,2020-07-31,Afternoon,1854,87,1.06,Material
5944,2,46,2022-05-13,Night,1673,49,1.54,"Human Error, Material, Machine"
5945,5,41,2022-08-14,Night,1910,71,1.18,Material
5946,2,38,2020-03-28,Morning,1026,22,1.61,Human Error
5947,3,22,2020-05-28,Night,1131,51,1.72,Machine
5948,4,47,2021-02-07,Afternoon,1391,41,0.61,Process Issue
5949,3,26,2020-04-24,Morning,791,28,0.98,Machine
5950,2,1,2022-08-28,Night,1813,51,1.15,"Material, Human Error"
5951,3,15,2020-11-07,Morning,1645,35,0.72,"Material, Machine"
5952,4,46,2020-10-26,Night,1806,65,1.34,Material
5953,5,44,2020-02-01,Morning,751,15,1.44,"Material, Process Issue"
5954,4,31,2021-10-09,Afternoon,860,32,1.19,"Process Issue, Machine, Human Error"
5955,1,2,2021-04-12,Morning,1143,28,1.13,"Process Issue, Material"
5956,4,15,2020-10-15,Night,1612,36,0.37,Process Issue
5957,1,5,2021-08-11,Night,903,30,0.35,"Machine, Human Error"
5958,3,25,2020-10-05,Morning,1067,31,0.64,Human Error
5959,4,28,2022-10-04,Morning,1525,22,0.71,"Process Issue, Human Error"
5960,1,47,2021-03-08,Morning,1221,45,0.28,"Machine, Process Issue"
5961,4,17,2021-02-13,Afternoon,508,8,1.61,"Human Error, Machine, Material"
5962,3,23,2021-03-06,Afternoon,1293,29,1.92,Human Error
5963,1,37,2021-07-31,Afternoon,1032,44,1.57,"Machine, Material"
5964,5,50,2021-12-22,Morning,1943,26,1.54,Machine
5965,4,26,2021-11-02,Night,1008,21,1.6,Machine
5966,2,2,2021-01-10,Morning,706,24,1.31,Human Error
5967,4,1,2022-06-17,Morning,1870,67,0.59,"Material, Process Issue, Machine"
5968,2,23,2020-09-16,Night,739,32,0.23,Material
5969,2,39,2020-02-08,Afternoon,711,36,0.55,Human Error
5970,3,36,2020-11-04,Night,1418,51,0.34,Human Error
5971,2,16,2021-04-22,Afternoon,530,25,0.49,"Human Error, Material, Process Issue"
5972,2,24,2021-02-12,Morning,1607,22,1.72,"Machine, Process Issue, Material"
5973,2,30,2022-10-05,Morning,1859,74,0.06,"Human Error, Machine"
5974,4,17,2021-07-12,Afternoon,843,29,0.51,"Process Issue, Material"
5975,3,16,2020-06-08,Night,1794,23,0.06,"Machine, Human Error"
5976,2,7,2021-12-23,Morning,1670,33,0.07,"Process Issue, Machine, Material"
5977,4,44,2020-11-02,Night,1156,35,0.36,"Human Error, Machine, Process Issue"
5978,4,43,2020-10-13,Afternoon,1262,28,1.48,Machine
5979,4,19,2022-09-14,Night,1127,35,1.29,Human Error
5980,4,34,2021-03-15,Night,914,11,1.36,"Material, Process Issue"
5981,4,12,2021-08-03,Morning,1757,31,1.49,"Human Error, Material"
5982,3,51,2020-12-27,Morning,1658,37,0.46,Material
5983,2,13,2021-11-22,Afternoon,1795,26,0.09,"Material, Process Issue, Machine"
5984,2,43,2022-04-29,Afternoon,1413,38,0.86,Machine
5985,4,31,2021-09-05,Afternoon,673,8,1.33,"Process Issue, Machine"
5986,4,25,2022-09-30,Afternoon,1040,17,1.93,"Material, Machine, Human Error"
5987,2,34,2021-11-05,Morning,1206,32,0.91,"Human Error, Machine, Material"
5988,4,28,2021-03-19,Night,592,18,1.08,"Machine, Human Error"
5989,2,46,2022-02-28,Night,1195,56,0.63,Human Error
5990,5,4,2020-04-05,Afternoon,1472,74,1.59,Human Error
5991,2,22,2020-01-13,Afternoon,1057,35,1.9,"Machine, Material"
5992,3,8,2021-05-29,Night,1696,77,0.96,"Material, Human Error"
5993,2,7,2020-09-23,Morning,1022,25,1.68,"Machine, Human Error"
5994,4,29,2022-04-25,Morning,1289,50,1.16,"Process Issue, Material, Human Error"
5995,3,34,2020-08-11,Morning,1962,82,1.62,"Machine, Material"
5996,3,51,2020-12-10,Afternoon,840,37,1.79,"Human Error, Machine"
5997,2,3,2021-04-09,Afternoon,503,24,0.45,Machine
5998,2,11,2020-03-27,Night,1228,19,1.09,Material
5999,4,42,2022-07-26,Afternoon,1270,61,1.82,"Material, Machine, Process Issue"
6000,1,6,2022-01-28,Night,1707,19,0.28,"Process Issue, Material, Human Error"
6001,4,4,2021-01-05,Morning,896,35,1.8,"Material, Human Error, Machine"
6002,1,41,2020-09-22,Afternoon,745,27,1.59,Process Issue
6003,2,44,2022-06-09,Night,1218,51,1.68,Machine
6004,2,12,2020-06-25,Morning,1622,18,1.83,Material
6005,5,50,2022-08-19,Morning,876,22,1.4,"Human Error, Machine, Process Issue"
6006,5,24,2020-10-04,Night,1435,67,0.07,"Process Issue, Human Error"
6007,2,5,2021-09-29,Afternoon,1976,28,1.1,Process Issue
6008,5,38,2021-10-07,Afternoon,966,36,0.33,"Material, Human Error"
6009,1,37,2020-06-21,Afternoon,1909,80,0.86,"Process Issue, Material"
6010,4,30,2022-05-20,Night,1964,53,0.18,"Process Issue, Material, Machine"
6011,3,26,2022-11-29,Morning,611,12,0.12,"Material, Human Error"
6012,2,18,2021-06-03,Afternoon,1919,94,1.78,Process Issue
6013,1,35,2022-06-12,Morning,1650,59,1.63,"Process Issue, Machine, Material"
6014,3,15,2021-05-07,Morning,962,16,0.77,Material
6015,5,47,2021-08-10,Afternoon,753,18,0.51,Machine
6016,3,40,2022-05-24,Afternoon,890,28,1.85,Machine
6017,2,3,2021-05-05,Night,1236,19,1.47,"Machine, Process Issue"
6018,4,20,2020-03-22,Night,642,30,0.21,"Process Issue, Material"
6019,1,49,2020-04-21,Morning,619,28,1.59,"Process Issue, Human Error, Material"
6020,3,50,2022-07-09,Afternoon,1258,21,1.56,"Material, Process Issue"
6021,4,34,2022-03-04,Morning,1602,50,0.6,Machine
6022,2,30,2021-02-11,Afternoon,1613,25,1.49,"Machine, Process Issue"
6023,1,6,2021-05-05,Night,1605,53,1.55,Human Error
6024,4,8,2021-01-12,Night,1738,67,1.22,Material
6025,3,30,2021-08-04,Morning,941,35,0.53,"Material, Human Error"
6026,4,28,2021-05-13,Night,971,31,1.63,"Process Issue, Machine, Human Error"
6027,3,23,2022-10-30,Morning,1674,21,1.04,"Material, Machine, Process Issue"
6028,1,47,2020-03-09,Morning,1389,66,1.47,"Process Issue, Human Error"
6029,3,30,2021-03-22,Afternoon,924,16,1.21,"Human Error, Process Issue, Machine"
6030,1,12,2021-12-04,Night,538,24,1.75,Process Issue
6031,4,50,2021-07-31,Afternoon,661,21,0.45,Material
6032,4,26,2020-01-08,Night,1111,32,0.52,Material
6033,5,22,2022-06-29,Afternoon,1350,55,1.29,"Machine, Process Issue, Material"
6034,4,8,2021-07-16,Afternoon,1417,57,0.77,Machine
6035,5,15,2022-04-10,Morning,638,31,1.24,"Process Issue, Human Error, Machine"
6036,5,21,2022-06-28,Night,1637,32,1.19,"Process Issue, Material, Human Error"
6037,5,16,2022-03-19,Morning,1467,60,1.93,Human Error
6038,2,40,2022-10-02,Night,1820,30,1.74,Process Issue
6039,3,43,2021-06-28,Night,1923,21,1.72,Material
6040,4,39,2021-01-25,Morning,1204,20,1.04,Process Issue
6041,1,37,2022-01-02,Afternoon,850,41,0.82,"Machine, Material"
6042,2,52,2020-04-13,Night,1368,32,0.09,"Process Issue, Machine"
6043,4,4,2021-05-19,Afternoon,1835,58,1.12,"Process Issue, Material, Machine"
6044,2,28,2020-03-01,Night,1113,50,0.79,"Material, Human Error, Machine"
6045,4,17,2022-08-06,Night,661,28,1.04,"Process Issue, Material"
6046,1,48,2022-09-16,Night,1175,52,1.57,"Human Error, Material, Machine"
6047,2,41,2021-04-20,Afternoon,763,14,1.6,"Machine, Material"
6048,4,32,2022-06-23,Morning,1467,64,0.17,"Human Error, Machine, Material"
6049,1,51,2020-09-11,Afternoon,1123,56,0.35,"Human Error, Material, Process Issue"
6050,4,5,2022-01-09,Night,635,27,1.1,Material
6051,4,13,2022-07-27,Night,1025,51,0.07,Human Error
6052,3,6,2022-04-23,Morning,1361,35,0.7,"Material, Process Issue, Human Error"
6053,5,47,2020-05-30,Afternoon,1602,58,2.0,"Process Issue, Machine, Material"
6054,4,26,2022-10-10,Morning,557,11,1.63,"Material, Human Error"
6055,1,43,2020-05-27,Morning,637,20,1.45,"Process Issue, Human Error"
6056,1,13,2020-11-01,Night,1602,40,0.82,Material
6057,2,1,2021-01-21,Night,1194,46,0.59,"Material, Machine"
6058,4,40,2022-02-21,Night,703,11,1.87,"Material, Machine, Process Issue"
6059,1,35,2022-06-01,Morning,1556,16,1.63,Human Error
6060,1,3,2022-04-17,Morning,852,29,1.77,Machine
6061,2,34,2022-12-29,Night,1359,41,1.43,"Machine, Process Issue"
6062,5,48,2022-08-27,Morning,867,22,0.96,"Machine, Material, Human Error"
6063,3,18,2020-05-19,Afternoon,870,25,0.49,"Process Issue, Human Error"
6064,4,49,2021-09-09,Night,988,15,1.92,"Human Error, Machine"
6065,2,11,2022-10-31,Night,1131,15,1.89,Human Error
6066,3,14,2020-11-23,Night,982,30,0.84,"Material, Process Issue, Machine"
6067,3,33,2021-02-15,Afternoon,1970,84,0.3,Process Issue
6068,3,3,2022-07-02,Morning,1736,46,0.29,Process Issue
6069,5,45,2021-01-13,Night,1161,20,0.04,"Human Error, Process Issue"
6070,1,52,2021-10-18,Afternoon,1957,52,1.67,Process Issue
6071,2,46,2021-06-28,Morning,1268,19,1.83,Process Issue
6072,1,13,2020-03-31,Night,1526,24,1.19,"Material, Machine, Human Error"
6073,2,49,2022-01-20,Afternoon,900,27,1.83,"Human Error, Process Issue, Material"
6074,2,4,2021-05-18,Afternoon,1066,38,1.11,"Human Error, Material, Machine"
6075,4,38,2021-04-24,Afternoon,1835,89,0.93,"Machine, Process Issue"
6076,4,24,2020-01-21,Morning,589,24,0.05,"Material, Machine, Human Error"
6077,5,16,2020-10-09,Afternoon,1013,48,0.51,"Material, Process Issue"
6078,4,14,2022-05-02,Night,1348,14,1.06,"Human Error, Material"
6079,1,28,2021-05-25,Morning,1932,21,1.38,Human Error
6080,5,48,2022-02-22,Night,565,20,1.6,"Human Error, Material, Machine"
6081,4,32,2022-10-25,Morning,1314,65,0.77,Human Error
6082,2,46,2021-01-26,Night,1386,52,1.86,Material
6083,4,26,2020-05-04,Afternoon,1937,97,1.41,Process Issue
6084,3,35,2022-01-11,Morning,1952,40,1.88,Machine
6085,4,30,2021-08-01,Morning,1907,46,1.78,"Machine, Process Issue"
6086,2,49,2020-10-22,Afternoon,523,20,0.73,Machine
6087,3,31,2022-02-05,Afternoon,1946,81,1.76,"Human Error, Material"
6088,4,24,2022-10-02,Afternoon,1685,82,1.11,"Process Issue, Human Error"
6089,2,29,2022-06-21,Afternoon,1343,37,0.86,"Process Issue, Human Error"
6090,2,9,2021-09-08,Afternoon,1167,35,0.06,"Process Issue, Human Error"
6091,1,17,2020-11-07,Morning,1248,25,1.19,"Human Error, Machine, Process Issue"
6092,2,12,2021-03-21,Night,1276,63,0.77,Human Error
6093,4,33,2020-11-27,Night,1055,32,0.77,Material
6094,4,16,2022-03-13,Afternoon,1866,51,0.22,Machine
6095,3,20,2022-04-18,Night,1917,94,0.74,"Process Issue, Machine, Material"
6096,2,24,2022-07-09,Morning,1318,18,1.91,"Human Error, Material, Process Issue"
6097,2,38,2022-11-24,Afternoon,1118,18,0.3,Material
6098,2,39,2021-03-18,Afternoon,1420,68,1.11,"Process Issue, Machine"
6099,2,31,2020-08-20,Morning,688,28,1.77,"Process Issue, Human Error, Material"
6100,4,36,2022-11-17,Night,1612,34,0.12,Process Issue
6101,1,38,2021-04-27,Morning,1156,50,1.04,"Material, Machine, Process Issue"
6102,3,35,2020-08-26,Morning,738,12,1.42,Process Issue
6103,2,42,2022-03-01,Morning,915,43,0.03,"Machine, Human Error"
6104,2,31,2022-09-03,Morning,1036,38,1.63,Material
6105,5,50,2022-01-31,Afternoon,1111,52,1.36,"Material, Human Error, Machine"
6106,4,4,2021-12-13,Night,1432,24,0.79,"Material, Human Error"
6107,2,34,2022-11-15,Morning,1394,22,0.21,"Process Issue, Material, Machine"
6108,4,52,2020-05-01,Afternoon,1146,53,0.5,"Material, Machine"
6109,3,6,2021-12-06,Afternoon,1551,74,1.25,Human Error
6110,4,37,2020-01-06,Night,1022,44,0.38,"Human Error, Material"
6111,4,48,2021-06-15,Morning,1927,95,0.41,"Machine, Human Error"
6112,2,5,2022-10-22,Afternoon,1539,32,0.94,"Human Error, Machine, Process Issue"
6113,1,44,2020-01-12,Afternoon,1603,36,1.28,"Machine, Process Issue, Material"
6114,2,3,2020-01-16,Morning,607,23,0.01,"Human Error, Material, Process Issue"
6115,2,15,2022-10-24,Morning,540,15,1.35,"Machine, Material, Process Issue"
6116,4,35,2020-06-06,Night,1472,57,0.31,"Machine, Process Issue"
6117,4,28,2021-03-12,Afternoon,1184,52,0.32,"Process Issue, Machine"
6118,1,28,2020-06-15,Night,986,12,0.06,"Human Error, Machine"
6119,1,27,2020-02-17,Afternoon,909,37,0.49,"Human Error, Material, Machine"
6120,5,38,2021-10-16,Night,1738,37,1.85,"Machine, Human Error, Process Issue"
6121,2,7,2021-04-20,Morning,1056,52,0.95,Machine
6122,4,39,2020-07-23,Afternoon,1429,56,0.93,"Machine, Material, Human Error"
6123,4,5,2021-10-15,Morning,1671,28,1.68,"Machine, Process Issue, Material"
6124,1,41,2022-07-13,Morning,1715,75,0.95,Machine
6125,2,9,2021-08-08,Morning,1685,38,1.26,Machine
6126,5,8,2022-06-07,Night,1773,25,0.64,"Machine, Material, Process Issue"
6127,4,51,2022-04-02,Afternoon,1855,57,0.68,Material
6128,2,5,2020-08-07,Afternoon,1598,42,0.98,"Machine, Process Issue, Human Error"
6129,2,43,2022-12-19,Afternoon,1176,13,0.79,Human Error
6130,3,21,2022-04-29,Night,1425,64,1.2,"Process Issue, Material, Human Error"
6131,2,22,2021-08-30,Afternoon,1004,24,1.53,"Machine, Human Error"
6132,4,24,2020-09-06,Night,1681,20,1.51,Process Issue
6133,2,37,2022-04-14,Night,1509,36,0.97,Material
6134,2,17,2020-12-18,Afternoon,544,20,0.36,Material
6135,2,18,2022-08-18,Afternoon,1305,63,1.54,"Machine, Material"
6136,1,2,2022-04-11,Night,942,26,1.25,"Material, Human Error, Machine"
6137,4,4,2020-01-02,Morning,1481,35,0.41,"Machine, Material, Process Issue"
6138,1,9,2020-11-12,Morning,1463,50,0.49,"Human Error, Process Issue, Material"
6139,4,31,2021-06-29,Morning,728,11,1.51,"Human Error, Process Issue"
6140,3,45,2021-08-30,Night,1721,65,0.67,Process Issue
6141,4,10,2021-07-23,Afternoon,1870,55,0.19,"Machine, Material, Human Error"
6142,5,38,2021-03-15,Afternoon,1954,85,0.24,"Human Error, Process Issue"
6143,3,38,2020-12-24,Night,1788,89,1.02,Machine
6144,5,16,2022-03-14,Night,1529,69,1.11,"Material, Process Issue"
6145,4,3,2021-01-11,Night,1800,74,0.22,"Human Error, Machine"
6146,1,50,2022-11-18,Night,1700,65,0.38,"Human Error, Machine"
6147,4,35,2020-01-25,Morning,1000,21,0.13,"Machine, Material"
6148,2,12,2022-07-02,Night,607,15,1.73,"Machine, Material, Process Issue"
6149,3,26,2022-08-23,Afternoon,1855,53,1.68,Material
6150,5,19,2022-05-11,Night,1044,13,0.66,"Material, Machine"
6151,4,14,2021-04-25,Afternoon,903,32,0.45,"Human Error, Process Issue, Machine"
6152,1,14,2022-06-12,Night,508,7,1.74,"Process Issue, Machine"
6153,4,29,2020-06-02,Night,1465,70,0.94,"Human Error, Material, Machine"
6154,4,23,2020-12-22,Morning,800,17,1.7,"Material, Human Error"
6155,5,50,2021-05-24,Morning,1077,47,0.62,"Machine, Material"
6156,4,50,2022-02-23,Afternoon,1767,45,1.32,"Human Error, Machine"
6157,4,1,2022-05-12,Night,1273,63,0.82,Process Issue
6158,5,23,2021-04-22,Night,1173,47,1.13,Machine
6159,2,11,2022-06-04,Night,1140,42,1.65,"Human Error, Material"
6160,4,45,2021-06-22,Afternoon,1956,87,0.08,"Material, Machine, Process Issue"
6161,2,20,2021-03-08,Afternoon,1190,18,1.06,Human Error
6162,1,26,2022-09-25,Afternoon,1083,26,1.7,"Material, Human Error, Process Issue"
6163,2,47,2021-01-16,Morning,1155,14,1.35,"Machine, Process Issue"
6164,3,39,2020-07-10,Morning,1925,62,0.43,Material
6165,1,39,2022-03-15,Night,1320,15,0.96,"Machine, Process Issue"
6166,4,26,2021-06-09,Afternoon,1243,14,0.1,"Machine, Human Error"
6167,2,31,2020-05-09,Night,1145,41,1.42,"Material, Machine"
6168,5,13,2021-02-20,Morning,1230,33,1.07,"Machine, Material"
6169,4,3,2022-08-24,Afternoon,1497,65,1.44,"Process Issue, Human Error"
6170,2,40,2021-01-11,Morning,1953,85,1.12,Machine
6171,4,10,2022-05-21,Night,781,22,1.81,"Material, Human Error, Machine"
6172,1,52,2020-11-19,Morning,523,25,1.89,Process Issue
6173,3,16,2021-11-24,Afternoon,1293,52,0.54,Material
6174,4,51,2021-12-04,Afternoon,1441,48,1.77,"Material, Machine"
6175,2,50,2020-08-07,Night,1249,22,1.05,Process Issue
6176,4,15,2020-04-10,Morning,1934,84,1.13,"Human Error, Material"
6177,2,20,2021-04-28,Night,1039,39,0.53,"Machine, Process Issue, Human Error"
6178,2,26,2022-03-23,Morning,1355,65,1.18,"Material, Process Issue, Human Error"
6179,4,52,2020-10-24,Afternoon,1739,84,1.36,Machine
6180,4,11,2021-11-03,Morning,1531,19,1.07,Machine
6181,3,40,2021-02-25,Night,712,18,1.75,Machine
6182,1,12,2022-10-27,Morning,657,22,0.83,Process Issue
6183,3,16,2022-09-28,Morning,1173,39,1.33,Human Error
6184,2,49,2022-01-27,Afternoon,1749,75,0.85,"Human Error, Machine, Material"
6185,4,6,2020-12-08,Night,746,14,0.25,"Machine, Process Issue"
6186,3,46,2022-04-20,Afternoon,1148,31,0.84,"Human Error, Process Issue"
6187,2,41,2022-10-01,Night,1648,44,0.15,Machine
6188,2,20,2020-07-04,Afternoon,969,26,1.23,"Material, Human Error"
6189,3,2,2021-09-11,Afternoon,1634,72,0.39,"Human Error, Process Issue"
6190,1,50,2022-01-20,Morning,1106,24,1.01,"Process Issue, Material"
6191,2,37,2020-02-28,Afternoon,678,25,1.61,"Human Error, Machine"
6192,2,48,2020-11-30,Night,1481,40,1.29,"Human Error, Machine"
6193,2,41,2021-11-12,Night,1829,74,1.38,"Machine, Human Error"
6194,4,42,2020-04-22,Afternoon,915,23,0.43,Human Error
6195,2,15,2021-04-12,Morning,1477,72,0.22,"Machine, Process Issue"
6196,4,51,2021-03-11,Night,1849,42,0.31,"Human Error, Machine"
6197,2,29,2022-05-14,Night,1035,28,1.13,Process Issue
6198,1,21,2020-01-08,Night,1245,47,1.71,"Machine, Human Error, Process Issue"
6199,2,37,2022-09-06,Morning,1919,29,1.23,Human Error
6200,2,4,2020-01-03,Night,1173,20,0.85,"Process Issue, Machine, Human Error"
6201,5,13,2021-08-09,Morning,617,13,0.89,"Material, Human Error, Machine"
6202,5,28,2020-12-05,Morning,1799,61,1.66,"Machine, Material"
6203,2,5,2021-04-21,Afternoon,1092,11,1.5,"Material, Process Issue"
6204,5,19,2021-07-20,Afternoon,1880,63,0.87,"Machine, Process Issue"
6205,2,17,2022-06-02,Night,659,13,0.02,"Human Error, Material, Machine"
6206,4,4,2020-07-18,Afternoon,1405,52,1.64,"Machine, Process Issue, Human Error"
6207,4,5,2021-07-14,Afternoon,1661,40,1.14,"Process Issue, Machine"
6208,5,30,2022-04-24,Morning,1602,75,0.99,"Material, Human Error, Process Issue"
6209,1,51,2022-11-22,Afternoon,1421,20,1.31,"Material, Process Issue"
6210,2,5,2022-09-05,Afternoon,1394,35,1.58,"Human Error, Material"
6211,5,4,2020-11-30,Night,1041,38,1.39,Human Error
6212,2,5,2021-09-09,Morning,1702,75,0.04,Human Error
6213,4,12,2021-06-23,Afternoon,1869,52,1.44,Machine
6214,2,8,2021-12-17,Morning,1484,32,1.53,"Human Error, Machine, Material"
6215,4,28,2022-10-22,Afternoon,1554,70,0.03,"Human Error, Machine"
6216,1,9,2020-03-05,Morning,1291,20,0.28,"Human Error, Material, Process Issue"
6217,1,36,2022-11-09,Night,998,28,1.22,"Process Issue, Machine, Human Error"
6218,4,15,2020-03-06,Afternoon,1133,55,0.5,"Machine, Material"
6219,4,19,2020-03-26,Afternoon,619,12,1.41,Machine
6220,2,52,2021-04-30,Night,1915,38,1.03,Material
6221,4,18,2020-10-02,Afternoon,1093,31,0.2,Material
6222,4,31,2020-05-29,Morning,1640,62,0.47,"Human Error, Material"
6223,3,14,2020-10-31,Night,1823,26,0.82,Human Error
